,1,2,3,4,5,6,7,8,9,10
MDAMB436_BREAST,-0.22763677744408178,0.03660660498968625,0.08829427728350556,-0.19351433247173977,0.08671640568541533,-0.09995042675616177,-0.12227300650590417,-0.16578662805082495,-0.16641557984804256,-0.0871627428826533
A673_BONE,0.08626927955986179,-0.008475380537168275,-0.1041369254996897,0.15683057966453046,-0.1544860369188671,0.04142838769539013,0.16487851925033398,0.2956683074168361,0.1801360626001468,-0.07376793017072643
HS739T_BREAST,-0.3424072265731074,0.015766567929198696,0.2042928809793258,-0.26018722472770106,-0.011802518865948228,-0.24962760819240448,0.0448223852318449,-0.19179174573566138,-0.2625526746961031,-0.15526761134910652
OCUM1_STOMACH,0.13513860103170838,-0.1169836073885677,0.039852102628761016,-0.13573546372075707,0.09177531263445537,0.1194539843844348,-0.2246291504135105,-0.07592869481598713,0.18720187156458323,0.03902712422471918
SNU16_STOMACH,0.25584298803327044,-0.08351192529912657,-0.02434699822594978,-0.031420110571398374,0.056615910413586,0.15917231884691416,-0.1278291322563815,0.040192693087985794,0.21247999037605297,0.06700838606927231
KE39_STOMACH,0.05186538573514785,-0.06644936730807156,0.008660911112451458,-0.12797640953737466,0.06965179056137107,0.04357345927052663,-0.18844645194208132,-0.09244258142255327,0.047105263852429455,-0.06135666069206734
PANC1005_PANCREAS,-0.1191725904637194,-0.060476151432787284,0.09146596721413519,-0.3425372958694829,0.3644132800298208,-0.027337766881807554,-0.3720248384494823,-0.3066499591852666,-0.19363882270445923,0.0354186252840603
SQ1_LUNG,-0.4722653476293076,0.03059521621735322,0.10361105659016859,-0.3727914075211534,0.436272739732583,-0.1992531406082335,-0.2319427051522362,-0.23659972893640605,-0.324058509585799,-0.03267827489413489
SNUC2A_LARGE_INTESTINE,-0.09678008648593756,0.09027803087927229,0.0747989229900741,-0.15660238479174676,0.012787215068479955,0.00319479275540009,-0.11210434429132923,-0.08423999036198389,-0.04433970316930701,0.021364983076573543
KMBC2_URINARY_TRACT,-0.10491802630498004,0.01714958911505693,0.035717692307972164,-0.10681358364741822,0.1514971890884847,-0.02700629375809477,-0.03337205552116332,-0.08460024822960743,0.17143869767544,0.025413581745536026
A172_CENTRAL_NERVOUS_SYSTEM,-0.34997128879639133,0.10915889457635017,0.12337733862399963,-0.271716062790953,0.0979478008155786,-0.15948337137256346,-0.031742525532344884,-0.12814061987122438,-0.4346693019254605,-0.1516272524759428
GAMG_CENTRAL_NERVOUS_SYSTEM,-0.48117865698628975,0.05086983246151882,0.09955672716002756,-0.3939657032375733,0.15110994335997255,-0.26289702187237574,-0.08587930039663863,-0.2820517574991016,-0.5355904019025441,-0.17461272837265054
